time_h,t_room,u_kw,setpoint_c,elec_kw,price,arm,degraded,pred_err
39.333333333333336,27.89476808209571,-1.5,18.0,1.1461247565251214,0.032691,gccm_safe,1,4.247676682172241
39.416666666666664,24.97520694858349,-1.5,18.0,1.0735948736340066,0.032691,gccm_safe,1,2.0906408673519614
39.5,24.3226052879549,-0.7317535812203687,22.097314233491367,1.0565919530902943,0.032691,gccm_safe,1,1.5435581754723628
39.583333333333336,24.1695822360968,0.0,26.0,4.903259143485098e-33,0.032691,gccm_safe,1,2.362765337328632
39.666666666666664,27.83541942634696,-1.5,18.0,1.1386057001096759,0.032691,gccm_safe,1,3.878477190869642
39.75,24.907352189781932,-1.5,18.0,1.064301297490217,0.032691,gccm_safe,1,1.720002065985561
39.833333333333336,24.238776131029113,-0.5605780578441918,23.01025035816431,1.045506554429377,0.032691,gccm_safe,1,1.1646852715909262
39.916666666666664,24.06962381002876,0.0,26.0,4.257692434161638e-31,0.032691,gccm_safe,1,2.708915416720295
40.0,27.679264838591962,-1.5,18.0,1.123603013195896,0.0312902,gccm_safe,1,3.450627580475274
40.083333333333336,24.772139326381136,-1.5,18.0,1.04822950544238,0.0312902,gccm_safe,1,1.3691969589383
40.166666666666664,24.093981596133347,0.0,26.0,5.861571273670727e-13,0.0312902,gccm_safe,1,2.7940132198190746
40.25,27.57933376672736,-1.5,18.0,1.1107171081977558,0.0312902,gccm_safe,1,3.346012147174573
40.333333333333336,24.656118649133816,-1.3828281718653188,18.6249164167183,1.0335045244149157,0.0312902,gccm_safe,1,1.2085854287563222
40.416666666666664,23.96146155420587,0.0,26.0,1.0941838075686704e-09,0.0312902,gccm_safe,1,2.965733506619106
40.5,27.37767812161718,-1.5,18.0,1.0928138331224382,0.0312902,gccm_safe,1,2.984153396286203
40.583333333333336,24.495085175426198,-1.054716405803118,20.374845835716705,1.0164337852902852,0.0312902,gccm_safe,1,0.8728078217496815
40.666666666666664,23.807956397395742,0.0,26.0,9.40408720429445e-11,0.0312902,gccm_safe,1,3.2198510794780866
40.75,27.14514232476131,-1.5,18.0,1.0718016347774626,0.0312902,gccm_safe,1,2.6094729010968614
40.833333333333336,24.30618239652364,-0.6698868717353595,22.427270017411416,0.9962096189166171,0.0312902,gccm_safe,1,0.5326114236826065
40.916666666666664,23.626161088405127,0.0,26.0,9.29406892137751e-11,0.0312902,gccm_safe,1,3.4654668155208626
41.0,26.877357488952498,-1.5,18.0,1.0480149768549605,0.0388959,gccm_safe,1,2.230850597620126
41.083333333333336,24.092374716039842,0.0,26.0,9.19458676544033e-11,0.0388959,gccm_safe,1,3.306959003694253
41.166666666666664,26.947336299676238,-1.5,18.0,1.0395058880728993,0.0388959,gccm_safe,1,2.189851155244643
41.25,24.015959431597423,0.0,26.0,9.085495999316951e-11,0.0388959,gccm_safe,1,3.3887525970590247
41.333333333333336,26.797022701940193,-1.5,18.0,1.025499773523547,0.0388959,gccm_safe,1,2.036384001139311
41.416666666666664,23.89008828289485,0.0,26.0,9.04207293681053e-11,0.0388959,gccm_safe,1,3.4555323066001726
41.5,26.62874404874168,-1.5,18.0,1.01151078134521,0.0388959,gccm_safe,1,1.9091193767677765
41.583333333333336,23.7643671344224,0.0,26.0,8.963328755467246e-11,0.0388959,gccm_safe,1,3.477924421917727
41.666666666666664,26.467265493867615,-1.5,18.0,0.9981777422720783,0.0388959,gccm_safe,1,1.8413123376052418
41.75,23.64454223041298,0.0,26.0,8.938632660884669e-11,0.0388959,gccm_safe,1,3.4710765043467617
41.833333333333336,26.312240495307663,-1.5,18.0,0.9852141136706135,0.0388959,gccm_safe,1,1.7775738340928484
41.916666666666664,23.52804183535801,0.0,26.0,8.786026161822945e-11,0.0388959,gccm_safe,1,3.462656510594581
42.0,26.160124712766958,-1.5,18.0,0.9297914782219583,0.0378117,gccm_safe,1,2.0986405436113813
42.083333333333336,23.030831066324538,0.0,26.0,8.343098093409353e-11,0.0378117,gccm_safe,1,3.127219522750618
42.166666666666664,25.32469587632113,-1.5,18.0,0.8962051045104592,0.0378117,gccm_safe,1,1.495977982654935
42.25,22.729488898180932,0.0,26.0,8.210502548470384e-11,0.0378117,gccm_safe,1,3.2626223076036354
42.333333333333336,25.05095664919793,-1.5,18.0,0.8764854360365195,0.0378117,gccm_safe,1,1.3735875559037716
42.416666666666664,22.552853230525784,0.0,26.0,8.118299693269257e-11,0.0378117,gccm_safe,1,3.2555112246652804
42.5,24.83304512936752,-1.5,18.0,0.8586018654621218,0.0378117,gccm_safe,1,1.2824379488410145
42.583333333333336,22.392658327931542,0.0,26.0,8.008357937151672e-11,0.0378117,gccm_safe,1,3.2472221784282986
42.666666666666664,24.626698915762745,-1.263842813454869,19.259504994907367,0.8414121588122088,0.0378117,gccm_safe,1,1.1950264037735643
42.75,22.2386451702464,0.0,26.0,7.000328411562614e-11,0.0378117,gccm_safe,1,3.2391590721275207
42.833333333333336,24.427623345319773,-0.8623737463948762,21.40067335256066,0.8248535077902324,0.0378117,gccm_safe,1,1.1121916135402081
42.916666666666664,22.09024784048421,0.0,26.0,6.649428834340074e-14,0.0378117,gccm_safe,1,3.2303650311581222
43.0,24.236469525451298,-0.4768802096601178,23.456638881812705,0.8090110887814704,0.0294734,gccm_safe,1,1.0337739734151654
43.083333333333336,21.948231834990906,0.0,26.0,5.480109185005002e-11,0.0294734,gccm_safe,1,3.2189906512465285
43.166666666666664,24.053423868784364,0.0,26.0,8.766730801875008e-38,0.0294734,gccm_safe,1,2.1621479946801436
