time_h,period,controller,t_room,u_kw,setpoint_c,elec_kw,price,t_out
15.166666666666666,A1,rule,25.373038417220755,-1.5,18.0,1.1900517184466501,0.0316335,25.0
15.25,A1,rule,25.353598072719024,-1.5,18.0,1.1878883189715734,0.0316335,25.0
15.333333333333334,A1,rule,25.3317459997117,-1.5,18.0,1.1854564176928941,0.0316335,25.0
15.416666666666666,A1,rule,25.307641151608095,-1.5,18.0,1.1827737040938435,0.0316335,25.0
15.5,A1,rule,25.281188081093603,-1.5,18.0,1.179829597842985,0.0316335,25.0
15.583333333333334,A1,rule,25.252194046662908,-1.5,18.0,1.176602707024881,0.0316335,25.0
15.666666666666666,A1,rule,25.220516594954688,-1.5,18.0,1.173077227773533,0.0316335,25.0
15.75,A1,rule,25.186068392407037,-1.5,18.0,1.1692434811180135,0.0316335,25.0
15.833333333333334,A1,rule,25.14701573156094,-1.5,18.0,1.164897732614583,0.0316335,25.0
15.916666666666666,A1,rule,25.103892578651198,-1.5,18.0,1.160099616562952,0.0316335,24.993371913580233
16.0,A1,rule,25.05844059952574,-1.5,18.0,1.1550430908941183,0.0323735,24.974382716049377
16.083333333333332,A1,rule,25.01090875360586,-1.5,18.0,1.149755989955699,0.0323735,24.94437499999998
16.166666666666668,A1,rule,24.961437453367807,-1.5,18.0,1.1442540377554324,0.0323735,24.904691358024706
16.25,A1,rule,24.90829991120006,-1.5,18.0,1.1383454360207719,0.0323735,24.85667438271605
16.333333333333332,A1,rule,24.851654315512747,-1.5,18.0,1.1320477975445757,0.0323735,24.801666666666677
16.416666666666668,A1,rule,24.79439054947278,-1.5,18.0,1.1256822276592995,0.0323735,24.741010802469134
16.5,A1,rule,24.73610116040328,-1.5,18.0,1.1192034074424013,0.0323735,24.67604938271603
16.583333333333332,A1,rule,24.675552288674965,-1.5,18.0,1.1124741599926322,0.0323735,24.608124999999973
16.666666666666668,A1,rule,24.610560735111108,-1.5,18.0,1.1052517943435123,0.0323735,24.53858024691357
16.75,A1,rule,24.542786631517856,-1.5,18.0,1.097720644191085,0.0323735,24.468757716049367
16.833333333333332,A1,rule,24.473243280530028,-1.5,18.0,1.0899931462827548,0.0323735,24.399999999999977
16.916666666666668,A1,rule,24.402624130752713,-1.5,18.0,1.0821462932290324,0.0323735,24.320385802469104
17.0,A1,rule,24.331381990834302,-1.5,18.0,1.0742304434640086,0.038384,24.217901234567876
17.083333333333332,A1,rule,24.260078815563702,-1.5,18.0,1.0663080268251417,0.038384,24.09375
17.166666666666668,A1,rule,24.18905184587703,-1.5,18.0,1.058416510932964,0.038384,23.94913580246913
17.25,A1,rule,24.11965259194119,-1.5,18.0,1.050706069130796,0.038384,23.78526234567903
17.333333333333332,A1,rule,24.052773122474605,-1.5,18.0,1.0432758293649673,0.038384,23.603333333333353
17.416666666666668,A1,rule,23.988690030693363,-1.5,18.0,1.036156535833233,0.038384,23.40455246913581
17.5,A1,rule,23.927083754172997,-1.5,18.0,1.0293126947934674,0.038384,23.190123456790104
17.583333333333332,A1,rule,23.867380634127414,-1.5,18.0,1.022680581582329,0.038384,22.961250000000007
17.666666666666668,A1,rule,23.809115779887293,-1.5,18.0,1.0162085595996395,0.038384,22.71913580246911
17.75,A1,rule,23.75191953117013,-1.5,18.0,1.0098555754807321,0.038384,22.46498456790124
17.833333333333332,A1,rule,23.695500995410896,-1.5,18.0,1.0035893296968676,0.038384,22.19999999999999
17.916666666666668,A1,rule,23.263682359235588,-1.5,18.0,0.9554615096263717,0.038384,21.87586873638344
18.0,A1,rule,23.112460292520836,-1.5,18.0,0.9386226675859729,0.0430679,21.45593681917211
18.083333333333332,A1,rule,23.01565118314693,-1.5,18.0,0.9278356463311971,0.0430679,20.95889705882354
18.166666666666668,A1,rule,22.929936912227504,-1.5,18.0,0.9182866627804396,0.0430679,20.403442265795206
18.25,A1,rule,22.846969736375172,-1.5,18.0,0.9090474775271263,0.0430679,19.80826525054465
18.333333333333332,A1,rule,22.765204830414234,-1.5,18.0,0.8999456238404295,0.0430679,19.192058823529408
18.416666666666668,A1,rule,22.684559027010437,-1.5,18.0,0.8909710124654319,0.0430679,18.57351579520696
18.5,A1,rule,22.605345180456652,-1.5,18.0,0.882157589331986,0.0430679,17.97132897603484
18.583333333333332,A1,rule,22.528039277806215,-1.5,18.0,0.8735574957712395,0.0430679,17.40419117647059
18.666666666666668,A1,rule,22.453227843443983,-1.5,18.0,0.8652352388036368,0.0430679,16.89079520697169
18.75,A1,rule,22.38165878269791,-1.5,18.0,0.8572733325672778,0.0430679,16.449833877995616
18.833333333333332,A1,rule,22.313905140563122,-1.5,18.0,0.849734926413212,0.0430679,16.100000000000023
18.916666666666668,A1,rule,22.248726667778158,-1.5,18.0,0.8424824986438282,0.0430679,15.817911749576353
19.0,A1,rule,22.18543366364787,-1.5,18.0,0.83544005095485,0.0324983,15.566663640764943
19.083333333333332,A1,rule,22.123913071895345,-1.5,18.0,0.828595078636901,0.0324983,15.34466299019607
19.166666666666668,A1,rule,22.06415343075065,-1.5,18.0,0.8219463531844325,0.0324983,15.150317114500126
19.25,A1,rule,22.00611650776193,-1.5,18.0,0.8154896648860935,0.0324983,14.982033330307445
19.333333333333332,A1,rule,21.949744504990747,-1.5,18.0,0.809218623548711,0.0324983,14.838218954248362
19.416666666666668,A1,rule,24.71226944840396,0.0,26.0,3.2619584646584356e-22,0.0324983,14.717281302953268
19.5,A1,rule,22.48177694316871,-1.5,18.0,0.8682887506972033,0.0324983,14.617627693052555
19.583333333333332,A1,rule,21.95450583075882,-1.5,18.0,0.8097214387679037,0.0324983,14.5376654411765
19.666666666666668,A1,rule,24.60368221624907,0.0,26.0,1.7897847312826157e-21,0.0324983,14.47580186395544
19.75,A1,rule,22.37176052243268,-1.5,18.0,0.8560458339323084,0.0324983,14.430444278019877
19.833333333333332,A1,rule,21.843443966591963,-1.5,18.0,0.7973666267827908,0.0324983,14.399999999999977
