time_h,t_room,u_kw,setpoint_c,elec_kw,price,controller
1.0833333333333333,23.326242963511845,0.0,26.0,2.0895896052643732e-98,0.024625,rule
1.1666666666666667,23.293431667459572,0.0,26.0,5.1492756497047417e-107,0.024625,rule
1.25,23.26446844762347,0.0,26.0,5.115545800866793e-54,0.024625,rule
1.3333333333333333,23.238434187472194,0.0,26.0,3.427877367942173e-115,0.024625,rule
1.4166666666666667,23.214357104185012,0.0,26.0,6.563743959516681e-121,0.024625,rule
1.5,23.19123339868139,0.0,26.0,3.0091279286583595e-62,0.024625,rule
1.5833333333333333,23.16803165088635,0.0,26.0,1.5152794828057758e-132,0.024625,rule
1.6666666666666667,23.14368971147468,0.0,26.0,5.466752119577782e-137,0.024625,rule
1.75,23.117108865830573,0.0,26.0,1.3771763370935902e-70,0.024625,rule
1.8333333333333333,23.087147432847985,0.0,26.0,4.8730986301950125e-74,0.024625,rule
1.9166666666666667,23.053017642508337,0.0,26.0,2.2284142201645367e-153,0.024625,rule
2.0,23.01543513204365,0.0,26.0,4.7954459526538235e-79,0.0222757,rule
2.0833333333333335,22.975285350105594,0.0,26.0,7.74307303578235e-82,0.0222757,rule
2.1666666666666665,22.93321982377506,0.0,26.0,6.031843375412135e-170,0.0222757,rule
2.25,22.889720299991325,0.0,26.0,9.247010705768431e-88,0.0222757,rule
2.3333333333333335,22.845161671875076,0.0,26.0,5.823472479668867e-90,0.0222757,rule
2.4166666666666665,22.799858002925816,0.0,26.0,1.145254780018156e-186,0.0222757,rule
2.5,22.75409227038972,0.0,26.0,1.1218807709245677e-193,0.0222757,rule
2.5833333333333335,22.708134211983747,0.0,26.0,3.3867362697956743e-98,0.0222757,rule
2.6666666666666665,22.662250411229422,0.0,26.0,1.3998364459395155e-203,0.0222757,rule
2.75,22.616709613999944,0.0,26.0,2.878903232062043e-209,0.0222757,rule
2.8333333333333335,22.57178521494967,0.0,26.0,1.665238622318341e-106,0.0222757,rule
2.9166666666666665,22.527655720396695,0.0,26.0,6.75753792264439e-221,0.0222757,rule
3.0,22.48413633536859,0.0,26.0,1.6463832916514855e-225,0.0220827,rule
3.0833333333333335,22.441036762577085,0.0,26.0,7.027172401790925e-115,0.0220827,rule
3.1666666666666665,22.398254024657206,0.0,26.0,1.2737103996494012e-118,0.0220827,rule
3.25,22.355747365144907,0.0,26.0,5.712238178493008e-242,0.0220827,rule
3.3333333333333335,22.313516529954768,0.0,26.0,2.4533253659672803e-123,0.0220827,rule
3.4166666666666665,22.27158637899373,0.0,26.0,2.797958151889778e-126,0.0220827,rule
3.5,22.22999696445197,0.0,26.0,1.4388419396584018e-258,0.0220827,rule
3.5833333333333335,22.18879747871273,0.0,26.0,5.971564548812994e-132,0.0220827,rule
3.6666666666666665,22.148042696601237,0.0,26.0,2.1566622431527394e-134,0.0220827,rule
3.75,22.107790939683582,0.0,26.0,2.727272062616552e-275,0.0220827,rule
3.8333333333333335,22.068102936232776,0.0,26.0,2.4003023173159105e-284,0.0220827,rule
3.9166666666666665,22.029085314141014,0.0,26.0,1.2642228682640967e-142,0.0220827,rule
4.0,21.990968821211993,0.0,26.0,3.695513344508884e-292,0.0279193,rule
4.083333333333333,21.953906585419418,0.0,26.0,2.7826453852513963e-298,0.0279193,rule
4.166666666666667,21.91796173549352,0.0,26.0,6.303713511869337e-151,0.0279193,rule
4.25,21.88314138576834,0.0,26.0,2.8238346854846e-309,0.0279193,rule
4.333333333333333,21.849418328115405,0.0,26.0,2.0474966984e-314,0.0279193,rule
4.416666666666667,21.816743938311276,0.0,26.0,2.7455762886462425e-159,0.0279193,rule
4.5,21.785055418605793,0.0,26.0,0.0,0.0279193,rule
4.583333333333333,21.754279640730203,0.0,26.0,0.0,0.0279193,rule
4.666666666666667,21.724335075122724,0.0,26.0,1.028757015637227e-167,0.0279193,rule
4.75,21.695132721185303,0.0,26.0,6.2745104073333e-171,0.0279193,rule
4.833333333333333,21.66657657352846,0.0,26.0,0.0,0.0279193,rule
4.916666666666667,21.638806621599826,0.0,26.0,3.0524178885612677e-176,0.0279193,rule
5.0,21.61271762522074,0.0,26.0,6.1105074853266755e-179,0.0335181,rule
5.083333333333333,21.588917741025966,0.0,26.0,0.0,0.0335181,rule
5.166666666666667,21.567572850300735,0.0,26.0,4.590542424182163e-185,0.0335181,rule
5.25,21.548549358587707,0.0,26.0,3.9231354099941195e-187,0.0335181,rule
5.333333333333333,21.531521677224248,0.0,26.0,0.0,0.0335181,rule
5.416666666666667,21.516043783021757,0.0,26.0,0.0,0.0335181,rule
5.5,21.501596011415756,0.0,26.0,2.0795660039072586e-195,0.0335181,rule
5.583333333333333,21.487609805849274,0.0,26.0,0.0,0.0335181,rule
5.666666666666667,21.473478372773513,0.0,26.0,0.0,0.0335181,rule
5.75,21.45856242562695,0.0,26.0,9.576270768860951e-204,0.0335181,rule
5.833333333333333,21.442192912088444,0.0,26.0,0.0,0.0335181,rule
5.916666666666667,21.42353873379892,0.0,26.0,0.0,0.0335181,rule
6.0,21.401486206702657,0.0,26.0,3.842746042939248e-212,0.0337632,rule
6.083333333333333,21.375437353556265,0.0,26.0,6.926053252522661e-216,0.0337632,rule
6.166666666666667,21.345325371284446,0.0,26.0,0.0,0.0337632,rule
6.25,21.31145102802668,0.0,26.0,1.2910169134526104e-220,0.0337632,rule
6.333333333333333,21.274342702024626,0.0,26.0,1.4191839929275528e-223,0.0337632,rule
6.416666666666667,21.23480288072642,0.0,26.0,0.0,0.0337632,rule
6.5,21.194805967297214,0.0,26.0,3.0976769675696462e-229,0.0337632,rule
6.583333333333333,21.157314595321566,0.0,26.0,1.0525367105464862e-231,0.0337632,rule
6.666666666666667,21.125198486250042,0.0,26.0,0.0,0.0337632,rule
6.75,21.100935671626246,0.0,26.0,1.0850375974874404e-239,0.0337632,rule
6.833333333333333,21.087135323095595,0.0,26.0,6.0419279916305e-240,0.0337632,rule
6.916666666666667,21.08636997924924,0.0,26.0,0.0,0.0337632,rule
7.0,21.09888226267367,0.0,26.0,0.0,0.0329356,rule
7.083333333333333,21.124184355928833,0.0,26.0,3.0252928252119067e-248,0.0329356,rule
7.166666666666667,21.161521200556308,0.0,26.0,0.0,0.0329356,rule
7.25,21.20980503448311,0.0,26.0,0.0,0.0329356,rule
7.333333333333333,21.268328804894168,0.0,26.0,1.3554299633676082e-256,0.0329356,rule
7.416666666666667,21.337222607962758,0.0,26.0,0.0,0.0329356,rule
7.5,21.41382160478196,0.0,26.0,0.0,0.0329356,rule
7.583333333333333,21.497768404328895,0.0,26.0,5.33932561993611e-265,0.0329356,rule
7.666666666666667,21.589657330989496,0.0,26.0,2.838900886599501e-268,0.0329356,rule
7.75,21.690451848518364,0.0,26.0,0.0,0.0329356,rule
7.833333333333333,21.804093006179528,0.0,26.0,3.39871723169968e-277,0.0329356,rule
7.916666666666667,22.491544545561567,0.0,26.0,0.0,0.0329356,rule
8.0,22.970086541988053,0.0,26.0,0.0,0.0358646,rule
8.083333333333334,23.34849668837012,0.0,26.0,4.1090278905012227e-293,0.0358646,rule
8.166666666666666,23.66122965335279,0.0,26.0,2.4043021793799927e-297,0.0358646,rule
8.25,23.931151025942142,0.0,26.0,0.0,0.0358646,rule
8.333333333333334,24.177258462923533,0.0,26.0,3.27762921084228e-309,0.0358646,rule
8.416666666666666,21.049639148312394,-1.5,18.0,0.7088059945021266,0.0358646,rule
8.5,22.6940077379341,0.0,26.0,3.965406070141893e-14,0.0358646,rule
8.583333333333334,23.685647318484257,0.0,26.0,1.0069710563149093e-36,0.0358646,rule
8.666666666666666,24.360659748343323,0.0,26.0,6.5540326820405465e-49,0.0358646,rule
8.75,21.393062126131838,-1.5,18.0,0.7470481694640948,0.0358646,rule
8.833333333333334,23.2515552331094,0.0,26.0,3.0924009081743565e-12,0.0358646,rule
8.916666666666666,24.357868990445752,0.0,26.0,1.2485177276763208e-32,0.0358646,rule
9.0,21.624940877929532,-1.5,18.0,0.7728821246269024,0.0350218,rule
